Name,price,sold,discount,liked-count,ads_keyword,cmt_count,stock,view_count,price_before_discount,price_min,price_max,price_min_before_discount,price_max_before_discount,rating_star,rating_count,rating_count_total,rcount_with_image,rcount_with_context,options,options_count,image,itemid,shopid,catid,shop_location,video_info_list_duration
[2 MÀU- DÂY KÉP] Giày thể thao nữ ulzzang khuy cài ngang mũi tên đế độn cao 5 cm đi học chơi cá tính phản quang mẫu mới,155000000,182,29%,8072,,215,144,31649,21900000000,15500000000,17900000000,21900000000,21900000000,4.930233,[215. 1. 0. 1. 9. 204],215,104,126,['SNEAKER KHUY - ĐEN'. 'SNEAKER KHUY-KEM'],2,b052d75f248ded16b418d026ea17e907,4955050181,48818730,161,Hà Nội,0
Màu Bơ Giày Sandals SHONDO F6 Sport – F6S007,251100000,68,10%,553,,188,135,13117,27900000000,25110000000,30510000000,27900000000,33900000000,4.973404,[188. 0. 0. 0. 5. 183],188,53,76,['36'. '37'. '38'. '39'. 'F6S206 Màu Đỏ'],5,3c875d2b2e3805bac8fc25b4600f6f09,4610413003,184051304,161,TP. Hồ Chí Minh,0
(ẢNH THẬT) Giày thể thao nữ học sinh đế dẻo dây rút hàng hot trend,95000000,295,37%,1211,,417,9724,26540,15000000000,9500000000,10980000000,15000000000,15000000000,4.942446,[417. 2. 0. 3. 10. 402],417,175,227,['Trắng Kem'],1,328110f69fcfc5ac00270f44a6ba76aa,3163055131,72620972,161,Hà Nội,18
126-9 GIÀY CAO GÓT BIGTREE SANDAL DA LỘN CHÍNH HÃNG-CÓ SẴN,285229000,28,33%,891,,149,26998,3976,42571400000,28522900000,28522900000,42571400000,42571400000,4.959732,[149. 0. 0. 2. 2. 145],149,64,83,['ĐEN'. 'NUDE NHẠT'. 'ĐỎ'. 'NUDE ĐẬM'. 'NÂU ĐẬM'. 'TÍM'],6,5fdd3cb0cd0ef93b054c8e42824bdb46,2550705967,165180608,161,Hà Nội,18
(SẴN HÀNG) giày thể thao nữ BALENN viền phản quang cá tính 2 màu Đen Trấng đế cực tốt,140000000,495,50%,2412,,577,1740,38066,28000000000,14000000000,14500000000,28000000000,28000000000,4.852686,[577. 2. 4. 13. 39. 519],577,176,261,['Đen'. 'Trắng'],2,f770ca9950ef7f2ff281ec801441273d,3235620610,225185899,161,Hà Nội,31
HÀng sẵn_GIÀY THỂ THAO NỮ ĐỘN ĐẾ RĂNG CƯA GÓT NẠM PHẢN QUANG HIT HOT,124000000,368,38%,448,,262,64,29069,20000000000,12400000000,13900000000,20000000000,20000000000,4.912548,[263. 1. 2. 2. 9. 249],263,107,137,['35'. '36'. '37'. '38'. '39'. '40'],6,7d56e3b31a6a5252c5d0dc333fc2e000,5156127916,136041676,161,Hà Nội,0
(VIdeo) Giày thể thao nữ độn đế màu kem trắng 2 dây kép mác chữ vải Dyorr,149000000,392,35%,804,,251,6628,44981,23000000000,14900000000,14900000000,23000000000,23000000000,4.940476,[252. 1. 0. 0. 11. 240],252,96,139,['35'. '36'. '37'. '38'. '39'],5,52db5e695cf88c81a07c849f0eae21a3,5658384600,21244515,161,Hà Nội,18
[SẴN 2 MÀU] Giày bốt Martins phong cách ulzzang cao cổ 14cm đế dày cao buộc dây đen/trắng cá tính năng động trẻ trung,135000000,211,32%,5077,,124,78,35350,19900000000,13500000000,15500000000,19900000000,19900000000,4.887097,[124. 1. 0. 3. 4. 116],124,56,67,['BOOT MARTIN - ĐEN'. 'BOOT MARTIN - TRẮNG'],2,53092b6e066ee7091400a29a507be9c3,6360801795,48818730,161,Hà Nội,17
Giày Sandals SHONDO F6 Sport – F6S003-Đen Trắng,261000000,102,10%,346,,260,296,6275,29000000000,26100000000,30330000000,29000000000,33700000000,4.95,[260. 1. 0. 1. 7. 251],260,52,83,['36'. '37'. '38'. '39 Nữ'. '39'. '40'. '41'. '42'. '43'. '44'. 'F6S506 Đỏ 42'],11,8453bca3f5a99775539c0d938e030c81,3112081564,184051304,161,TP. Hồ Chí Minh,0
Giày Mọi Moccasin Da Bò Thật Đế Cao Su Pixie X482,189000000,103,60%,318,,447,129,13797,47500000000,18900000000,18900000000,47500000000,47500000000,4.807606,[447. 6. 3. 14. 25. 399],447,166,232,['Kem'. 'Trắng'. 'Đen'],3,affea0aa0b0ed29b74c3f202a992fcfd,5934561308,26310290,161,TP. Hồ Chí Minh,44
Giày thể thao nữ trắng viền vàng chất da mềm êm chân,238000000,258,,511,,930,356,11329,0,23800000000,23800000000,-1,-1,4.910657,[930. 7. 5. 5. 33. 880],930,296,438,['Kem viền vàng'. 'Trắng viền đỏ'. 'Hồng'],3,d7ddc99acfb002dc7c6427eac70c3120,6613105028,6054226,161,Hà Nội,31
Giày cao gót trơn da bóng gót cách điệu 5p GE410 - Genni,299000000,78,32%,95,,217,722,5627,44000000000,29900000000,29900000000,44000000000,44000000000,4.921659,[217. 2. 0. 2. 5. 208],217,59,105,['Kem - 35'. 'Kem - 36'. 'Kem - 37'. 'Kem - 38'. 'Kem - 39'. 'Đen - 35'. 'Đen - 36'. 'Đen - 37'. 'Đen - 38'. 'Đen - 39'. 'Nâu cafe - 36'. 'Nâu cafe - 37'. 'Nâu cafe - 38'. 'Nâu cafe - 39'. 'Nâu cafe - 35'. 'Xanh - 35'. 'Xanh - 36'. 'Xanh - 37'. 'Xanh - 38'. 'Xanh - 39'],20,ae37e2d02f04cf91b1f7af7cabd50dbf,5441578907,241347948,161,Hà Nội,34
(VIDEO) Giày nữ cao cổ ngôi sao đế phối chữ ký chất vải mềm nữ tính mã C-3,99000000,174,45%,621,,238,8785,14923,18000000000,9900000000,10900000000,18000000000,18000000000,4.857143,[238. 2. 1. 4. 15. 216],238,81,123,['Đen cao cổ'. 'Be cao cổ'. 'Cao Cổ BANG ĐEN'. 'Cao Cổ BANG Tím'],4,7b7100e9afe20507b3249090d8a602f7,7052041506,225185899,161,Hà Nội,0
(VIDEO) Giày Thể Thao Nữ Đế Độn Dây Viền Phản Quang Kiểu Dáng Hot Trend,135000000,365,41%,1582,,572,152589,35527,23000000000,13500000000,14800000000,23000000000,23000000000,4.828671,[572. 9. 6. 8. 28. 521],572,268,341,['Đen'. 'Trắng '. 'Xám'],3,be76ed29f795dbedc35de235dcef9541,7553176740,72620972,161,Hà Nội,30
Giày Lười Nữ 3Fashion Dáng Thể Thao Vải Cao Cấp Nhẹ Êm - 3212,50000000,21,50%,74,,110,208,2012,5000000000,5000000000,8900000000,5000000000,17800000000,4.927273,[110. 0. 0. 2. 4. 104],110,41,51,['Đen'. 'Xám'. 'Hồng'. 'Đỏ'. 'Vớ 3 Đôi'],5,a5d6075d7aae5f3709c6482ae46c8963,3212327749,4176691,161,TP. Hồ Chí Minh,0
Giày nữ sục móc vuông da mềm đi êm chân gót 3cm giá rẻ,65000000,232,50%,195,,191,1682,11979,13000000000,6500000000,6800000000,13000000000,13000000000,4.874346,[191. 1. 2. 2. 10. 176],191,70,97,['sục móc vuông-đen'. 'sục móc vuông-kem'],2,a451d37c4574ebb29a77181e9d376e45,7021986600,151223348,161,Hà Nội,11
OD | GIÀY MARY JANE BASIC NỮ TÍNH HÀN QUỐC,165000000,16,,3829,,225,283,3915,0,16500000000,16500000000,-1,-1,4.933333,[225. 1. 0. 2. 7. 215],225,77,109,['35'. '36'. '37'. '38'. '39'],5,6eb5054c7e34584a380afbf8279836f7,2035344374,129201853,161,Hà Nội,0
Giày nữ. sục nữ mũi vuông móc xích - A21,69400000,69,30%,15325,,90,747,7641,9900000000,6940000000,6940000000,9900000000,9900000000,5,[90. 0. 0. 0. 0. 90],90,29,39,['ĐEN'. 'KEM'],2,cd83d02059f715d6827495886b9a8f00,6445874427,40021101,161,Hà Nội,0
Giày Bốt Nam Cổ Cao Lịch Lãm Mới Về,125000000,153,50%,98,,94,1,12508,25000000000,12500000000,12500000000,25000000000,25000000000,4.808511,[94. 0. 0. 5. 8. 81],94,35,54,['39'. '40'. '41'. '42'. '43'],5,e0a98e5c8aa2e0eb2f8fe29a5050d930,3304676537,12794813,2429,TP. Hồ Chí Minh,0
FREESHIP GIÀY SANDAL NỮ NẠM ĐÁ NƠ QUẤN CAO CẤP,169000000,129,47%,190,,88,64,7390,31800000000,16900000000,16900000000,31800000000,31800000000,4.875,[88. 2. 0. 0. 3. 83],88,37,44,['Quấn 1 vòng-L95'. 'Quấn 2 vòng-L97'],2,4e26bb0ba0f8172bd2c0214d0c3341ea,7760208799,6054226,161,Hà Nội,0
Giày nữ thể thao Sport độn đế vạch phản quang,125000000,83,48%,1145,,82,12122,9768,24000000000,12500000000,14500000000,24000000000,24000000000,4.841463,[82. 2. 0. 1. 3. 76],82,38,49,['Đen'. 'Kem'. 'Xám'],3,da01375f33b075175eef08e4fd85b2b1,7455088126,296419342,161,Hà Nội,0
[ẢNH THẬT] GIÀY NỮ DA BÓNG CAO 6CM HÀNG HIỆU MONA - D730,238386000,19,40%,330,,327,489,4784,39900000000,23838600000,23838600000,39900000000,39900000000,4.954128,[327. 0. 0. 4. 7. 316],327,138,187,['D730 ĐEN'. 'D730 NÂU TÂY'. 'D730 TRẮNG'. 'D730 ĐỎ'],4,ca142ab3d5c9ec68979ad030fb339446,2842644046,19131887,161,Hà Nội,0
(Video) Giày thể thao nữ ôm chân kiểu dáng Lười vá trắng chun chéo,95000000,210,44%,246,,198,5646,14839,17000000000,9500000000,10500000000,17000000000,17000000000,4.878788,[198. 2. 1. 2. 9. 184],198,65,95,['35'. '36'. '37'. '38'. '39'],5,2760c619a1c0cd75f2b752e5697ab267,3255438822,21244515,161,Hà Nội,0
giày cao gót meka kín mũi gót vuông7p êm chân (H8),119000000,31,45%,518,,535,232,2088,21800000000,11900000000,11900000000,21800000000,21800000000,4.742056,[535. 12. 4. 16. 46. 457],535,175,248,['35'. '36'. '37'. '38'. '39'],5,f7341f8093973219f5cab393250d9def,1932210433,6054226,161,Hà Nội,15
GIÀY NAM Spiso TS055 Thể Thao Thoáng Khí Êm Chân,169000000,48,44%,2224,,262,1030,2725,30000000000,16900000000,16900000000,30000000000,30000000000,4.854962,[262. 1. 1. 5. 21. 234],262,63,101,['Xanh 39'. 'Xanh40'. 'Xanh 41'. 'Xanh 42'. 'Xanh 43'. 'Xanh 44'. 'Đen 39'. 'Đen  40'. 'Đen 41'. 'Đen 42'. 'Đen 43'. 'Đen 44'. 'Ghi 39'. 'Ghi 40'. 'Ghi 41'. 'Ghi 42'. 'Ghi 43'],17,b795854280f3bbeae11891acb7e819a0,2520203180,63200167,2429,Hà Nội,22
Miếng độn gót sau C01X khắc phục nhấc gót đau gót. Tăng size giày (Bán chạy),20000000,42,,1487,,55,1204,397,0,2000000000,2000000000,-1,-1,4.818182,[55. 0. 1. 2. 3. 49],55,9,14,['Màu đen'. 'Màu da'],2,87a7330a1c8b9d0b6c4212c88de63194,1618058290,99764658,161,Hà Nội,0
Giày xăng đan nữ quai hậu nơ to - Mã XD207,69000000,53,31%,108,,101,4814,2245,10000000000,6900000000,6900000000,10000000000,10000000000,4.841584,[101. 1. 1. 3. 3. 93],101,41,47,['XD209-đen-35'. 'XD209-đen-36'. 'XD209-đen-37'. 'XD209-đen-38'. 'XD209-đen-39'. 'XD209-kem-35'. 'XD209-kem-36'. 'XD209-kem-37'. 'XD209-kem-38'. 'XD209-kem-39'],10,29cdcbfea856e72d4bf438a809b3f018,3448952771,151223348,161,Hà Nội,0
Giày lười nữ êm chân thoáng khí thời trang mới nhất V228,69000000,53,50%,40,,60,157,2015,13800000000,6900000000,6900000000,13800000000,13800000000,4.866667,[60. 0. 0. 1. 6. 53],60,15,21,['Chim cú'. 'Hình tháp'],2,6c975af564facd82de214b9a0db38ff9,5223511597,12392251,161,Hà Nội,0
[ hộp+ Sẵn+ ảnh thật] Giày nam thời trang. giày sinh viên HQ 026 thể thao nam 2019,69000000,77,50%,13496,,128,362,4261,13800000000,6900000000,6900000000,13800000000,13800000000,4.664062,[128. 4. 3. 6. 6. 109],128,27,52,['xám 39'. 'xám 40'. 'xám 41'. 'xám 42'. 'xám 43'. 'xám 44'. 'đen 39'. 'đen 40'. 'đen 41'. 'đen 42'. 'đen 43'. 'đen 44'. 'trắng 39'. 'trắng 40'. 'trắng 41'. 'trắng 42'. 'trắng 43'. 'trắng 44'],18,272ff3835057cbf3a56c3957c8b7a1a7,1368554041,65443409,2429,Lào Cai,10
Giày nữ khuyết mũi nhọn quai hậu đeo 2 kiểu,65000000,26,28%,1575,,140,4912,952,9000000000,6500000000,6500000000,9000000000,9000000000,4.792857,[140. 3. 1. 5. 4. 127],140,34,62,['Giày mũi nhọn-đen.35'. 'Giày mũi nhọn-đen.36'. 'Giày mũi nhọn-đen.37'. 'Giày mũi nhọn-đen.38'. 'Giày mũi nhọn-đen.39'. 'Giày mũi nhọn-kem.35'. 'Giày mũi nhọn-kem.36'. 'Giày mũi nhọn-kem.37'. 'Giày mũi nhọn-kem.38'. 'Giày mũi nhọn-kem.39'. 'Lọ vệ sinh giày'],11,7d0578545045dfca5ce29270fa9d4858,6817395010,92309542,161,Hà Nội,33
Giày gót thấp công sở bít mũi Merly 1069,306000000,15,10%,132,,151,358,1149,34000000000,30600000000,30600000000,34000000000,34000000000,4.933775,[151. 0. 0. 1. 8. 142],151,56,91,['Hồng'. 'Đen Nỉ'. 'Đen Cát'. 'Kem Cát'. 'Đen Bóng'. 'Xám Cát'],6,63eaff262da53f618315aa55f7d8b475,2363799017,25564296,161,TP. Hồ Chí Minh,0
Giày Sandal nữ dây mảnh đế bằng YUKIBLOOM Dép Sandal nữ đế bệt mảnh xéo Hàn Quốc SN03,99000000,28,37%,71,,39,9914,3585,15800000000,9900000000,9900000000,15800000000,15800000000,4.692308,[39. 1. 1. 1. 3. 33],39,13,19,['KEM'. 'ĐEN'],2,cf6285a836a5245b572d0e5d24e36b44,5547047468,202658263,161,TP. Hồ Chí Minh,0
(VIDEO) Giày nữ thể thao chữ BALEN 2 màu phản quang đế êm cao cấp,145000000,99,40%,804,,98,969,16107,24000000000,14500000000,14500000000,24000000000,24000000000,4.72449,[98. 2. 1. 3. 10. 82],98,24,42,['Đen'. 'Trắng'],2,091cce940cbc91aa5a563e3895fab34b,7829829751,225185899,161,Hà Nội,31
Giày nữ lót lông mùa đông siêu ấm - Giày nữ bông sang chảnh MS207,198000000,21,,2950,,35,1,2672,0,19800000000,19800000000,-1,-1,4.942857,[35. 0. 0. 0. 2. 33],35,7,12,['Đen'. 'Xám'. 'Nâu'. 'Xanh rêu'],4,3fbad59dfb9cec41acdb678934a1e162,3507207349,76807702,161,Hà Nội,0
Giày sandal nữ cột dây chiến binh đi biển CBC,75000000,13,24%,738,,350,20,937,9900000000,7500000000,7500000000,9900000000,9900000000,4.850794,[315. 5. 2. 4. 13. 291],315,46,121,['Size 35'. 'Size 36'. 'Size 37'. 'Size 38'. 'Size 39'],5,948019f7e7f502d1c703ddfc2655378c,285879271,9564188,161,TP. Hồ Chí Minh,0
[ ẢNH THẬT ] Giày Sandal Nữ Đế Xuồng Họa Tiết Quai Chéo Thời Thượng Hàn Quốc 9cm,195000000,20,30%,290,,53,14,2522,27900000000,19500000000,19500000000,27900000000,27900000000,4.54717,[53. 1. 2. 4. 6. 40],53,16,24,['ĐEN'. 'KEM'],2,c666ec906c47b4e56230d28723d89817,2123449778,2342574,161,TP. Hồ Chí Minh,0
Giày Nữ Cao Gót Mũi Nhọn Quai Kiểu Gót Vuông Cao 5cm - MÃ XK_C6,119000000,18,31%,5412,,53,716,1526,17300000000,11900000000,11900000000,17300000000,17300000000,4.924528,[53. 0. 0. 1. 2. 50],53,17,32,['KEM35'. 'KEM36'. 'KEM37'. 'KEM38'. 'KEM39'. 'ĐEN35'. 'ĐEN36'. 'ĐEN37'. 'ĐEN38'. 'ĐEN39'],10,b115f27f9c87e875cf68c12323315b0b,7508490860,196993192,161,Hà Nội,0
Giày Nữ Kiểu Dáng Lười Mẫu Mới Phong Cách Choose Không Buộc Dây Vải NỮ Hàn Quốc G28K3,99000000,21,48%,88,,123,25,911,18900000000,9900000000,9900000000,18900000000,18900000000,4.902439,[123. 0. 1. 2. 5. 115],123,21,40,['G28K3--Trắng'. 'G28K3--Đen'. 'G28K3--Xanh'],3,655cc53dabeb1adc8e728677cd42482a,2436252127,92938125,161,TP. Hồ Chí Minh,0
[ẢNH THẬT] GIÀY NỮ CÔNG SỞ CAO 7CM DA BÓNG MONA - D738,259480000,21,48%,138,,114,364,2720,49900000000,25948000000,25948000000,49900000000,49900000000,4.894737,[114. 0. 1. 3. 3. 107],114,50,69,['ĐEN'. 'ĐỎ'. 'NÂU TÂY'. 'KEM'],4,adfcb5399ddfa79f8244ae04c316c5b0,2907083660,19131887,161,Hà Nội,0
GIÀY NIKE  MÀU TRẮNG SIÊU CHẤT HÀNG ĐẸP HOT HIT 2020 . FREESHIP TOÀN QUỐC hàng đẹp,233000000,300,48%,3800,,43,176360,6343,45000000000,23300000000,23300000000,45000000000,45000000000,4.930233,[43. 0. 0. 0. 3. 40],43,7,27,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,bac645162de932fee9030c7c9340d735,7451731869,307907404,2429,Hà Nội,0
♥️  Giày Alexander MC Queen TRẮNG độn đế  dành được cho cả nam và nữ . freeship đơn hàng từ 150k ♥️ Giá Tốt ♥️,60000000,1434,25%,1143,,7,198563,799,8000000000,6000000000,29900000000,8000000000,39500000000,5,[7. 0. 0. 0. 0. 7],7,3,4,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'. 'hộp thêm + bill'],9,b484ff9152b2adc26fa1a7489caaf653,4357726006,323981618,161,Bắc Ninh,0
♥️  Giày Alexander MC Queen đen độn đế tăng chiều cao dành được cho cả nam và nữ . freeship đơn toàn quốc ♥️ Giá Tốt ♥️,60000000,1441,25%,1175,,6,198555,973,8000000000,6000000000,29900000000,8000000000,39500000000,5,[6. 0. 0. 0. 0. 6],6,2,3,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'. 'hộp thêm + bill'],9,242919307e39229278fac5b4a50c48f9,7157722353,323981618,161,Bắc Ninh,0
Giày nike 7 MÀU SIÊU CHẤT HÀNG Chuẩn Đẹp hot hit 2020 freeship 70k đơn hàng từ 300k hàng đẹp,235000000,258,40%,3719,,24,87612,3394,38900000000,23500000000,23500000000,38900000000,38900000000,5,[24. 0. 0. 0. 0. 24],24,5,21,['36'. '37'. '38'. '39'],4,663dcea7c07b4171d4288acd30c82ffa,7651731702,307907404,161,Hà Nội,0
Giày Mcqen Hoa Cúc cung Zic hot trend 2020 full box,119000000,56,25%,3179,,314,232,40790,15900000000,11900000000,11900000000,15900000000,15900000000,4.815287,[314. 4. 3. 7. 19. 281],314,102,156,['Size 35'. 'Size 36'. 'Size 37'. 'Size 38'. 'Size 39'],5,351c940d5185911b99d9dd98eb0afb07,7221150081,205478355,2429,Hà Nội,49
Giày nam Harness Boots Da Bò Đế Cao Su Cao Cấp BẢO HÀNH 12 THÁNG .Tặng Phụ Kiện,599000000,38,40%,129,,34,32,6702,1.00E+11,59900000000,59900000000,1.00E+11,1.00E+11,4.911765,[34. 0. 0. 0. 3. 31],34,14,18,['CÓ ĐAI'. 'ZIP'],2,55bf0c34570003313eacf61ab4cf94c6,7758646228,199075383,2429,Hà Nội,15
Giày bóng đá. đá banh mẫu ZUKA FLASH 2020,157500000,27,25%,952,,73,77,1756,21000000000,15750000000,15750000000,21000000000,21000000000,4.986301,[73. 0. 0. 0. 1. 72],73,21,40,['Xanh Dương'. 'Đỏ'. 'Xanh Chuối'. 'Vàng'. 'Cam'],5,ca18775e3791f6727b36fac6a13d7578,6156325990,319083609,9675,Hải Phòng,0
Giày VENTO sandal SD-1001 CAMO BLUE,292500000,14,10%,214,,76,182,2561,32500000000,29250000000,29250000000,32500000000,32500000000,4.907895,[76. 1. 0. 1. 1. 73],76,19,28,['Camo Blue'],1,20fccba1b88adae1b3d54dac2bcf53d2,3716518052,184051304,2429,TP. Hồ Chí Minh,0
Giày đi biển. đi bơi chống trơn trượt. vật sắc nhọn đâm vào chân đủ Màu và Size,119000000,50,39%,13,,43,1021,449,19500000000,11900000000,11900000000,19500000000,19500000000,4.976744,[43. 0. 0. 0. 1. 42],43,17,22,['Đỏ'. 'Xám'. 'Xanh nước biển'. 'Đen sọc xanh'. 'Đen sọc trắng'],5,5d4cc765c390156ec9545fb3ee1b82a8,7542918034,53155902,9675,Hà Nội,0
Shoe Tree - Cây Giữ Form Giày Gỗ Gụ Tự nhiên - Không Mùi. Hút Ẩm Hiệu Quả. Giữ Phom Giầy Dài Lâu (Đủ Size),250000000,35,,35,,52,53,585,0,25000000000,25000000000,-1,-1,4.980769,[52. 0. 0. 0. 1. 51],52,8,18,['35-36 (Giày 36-37)'. '37-38 (Giày 38-39)'. '39-40 (Giày 40-41)'. '41-42 (Giày 42-43)'. '43-44 (Giày 44-45)'. '45-46 (Giày 46-47)'],6,ce4df59ca37308a1e281d35443f72555,6815083211,218089319,2429,Hà Nội,0
giày native xuất dư💖FREESHIP💖giày Native hottend 2019 NTIVEDEPCROS,75000000,85,50%,6982,,27,8394,671,15000000000,7500000000,12900000000,15000000000,15000000000,4.962963,[27. 0. 0. 0. 1. 26],27,9,14,['Đen viền trắng 36'. 'Đen viền trắng 37'. 'Đen viền trắng 38'. 'Đen viền trắng 39'. 'Đen viền trắng 40'. 'Đen viền trắng 41'. 'Đen viền trắng 42'. 'Đen viền trắng 43'. 'Đen viền trắng 44'],9,659900bb46541fb85fec8742e204ac16,3149595629,251154199,2429,Hà Nội,9
[Có sẵn] GIày SARAH BOOTS cổ cao chất da cao cấp màu trắng 8 nút (ẢNH THẬT SHOP TỰ CHỤP),430000000,34,,918,,293,142,2711,0,43000000000,43000000000,-1,-1,4.96587,[293. 0. 0. 1. 8. 284],293,84,118,['Trắng'],1,793becac99de59421065015488396dcb,2306302089,133771879,161,TP. Hồ Chí Minh,0
Giày Lười Nam Cao Cấp [DA BÒ THẬT 100%-TIỀN NÀO CỦA NẤY] Giày lười da bò -TẶNG 2 ĐÔI TẤT LƯỜI CAO CẤP - GLK,459000000,19,40%,1142,,116,1203,2867,76500000000,45900000000,45900000000,76500000000,76500000000,4.956897,[116. 0. 0. 0. 5. 111],116,27,71,['38'. '39'. '40'. '41'. '42'. '43'. '44'],7,7c0541a0fcc01673d7d9bd34d162683b,6140139935,275960078,2429,Hà Nội,45
LOVIIE BASICS- GIÀY SANDAL NỮ ĐẾ BỆT QUAI MẢNH 2CM - GIÀY SANDAL NỮ DÂY MẢNH ĐẾ BỆT QUAI CHÉO - ĐEN - KEM- TRẮNG S200518,151512000,29,37%,12268,,65,128,9381,24000000000,15151200000,15851200000,24000000000,24000000000,4.938462,[65. 0. 0. 1. 2. 62],65,30,36,['Đen'. 'Trắng'. 'Kem'],3,82823f6746f112ed126f11c064c31f9e,7054291131,313765688,161,TP. Hồ Chí Minh,0
Giày Mary Jane quai dây cài - Wendy NEW 2020,360000000,22,,541,,58,58,3216,0,36000000000,36000000000,-1,-1,4.948276,[58. 0. 0. 0. 3. 55],58,19,30,['Trắng bóng'. 'Đen bóng'. 'Nude bóng'. 'Đen da mềm'],4,043c2989f98d741c8e384b71c38c23a4,7232623224,179303606,161,Hà Nội,0
[GEEKSNEAKER] Dây Giày Trắng Converse 1970s. Xvessel ...... Loại giày dặn,15750000,41,10%,57,,33,106,4227,1750000000,1575000000,1575000000,1750000000,1750000000,4.878788,[33. 1. 0. 0. 0. 32],33,7,15,['Đen'. 'Trắng'. 'Trắng bơ'],3,fca65408c749a74970b2ac8e4b8af2e5,4626649784,185995130,2429,Hải Dương,9
Xvessel. Giày Xvessel. Giày Xvessel đế gỗ tăng chiều cao,430000000,604,,106,,33,1266,2371,0,43000000000,43000000000,-1,-1,5,[33. 0. 0. 0. 0. 33],33,25,30,['Xvessel Đen có gót'],1,17e4515141637980576c378ca4c2bfd9,6461570193,323892204,161,Hà Nội,31
Giày Nam Cao Cấp - FREESHIP - Giày Nam Công Sở Chất Chơi Vintage GD54,369000000,63,,8990,,22,69,11363,0,36900000000,36900000000,-1,-1,5,[22. 0. 0. 0. 0. 22],22,4,22,['ĐEN_THƯỜNG'. 'ĐEN_TĂNG CHIỀU CAO'. 'NÂU_THƯỜNG'. 'NÂU_TĂNG CHIỀU CAO'. '10 TẤT NAM'],5,ae3d816e571876e8323216546181da15,5914286543,32631768,2429,Hà Nội,0
Giày dior nam da bò dập vân thời trang cực chất cực đẹp(d33-DM),550000000,400,50%,1006,,3,9700,1125,1.10E+11,55000000000,55000000000,1.10E+11,1.10E+11,5,[3. 0. 0. 0. 0. 3],3,3,2,['38'. '39'. '40'. '41'. '42'],5,0a9853c12a5e7bf9457fd4f1a49cca62,4865632943,61950527,2429,Hà Nội,36
Giày cầu lông Kumpoo KH-D22 sale 3 màu lựa chọn,530000000,11,46%,29,,52,791,1014,98000000000,53000000000,53000000000,98000000000,98000000000,4.846154,[52. 0. 0. 2. 4. 46],52,12,22,['Xanh'. 'Đỏ'. 'Trắng'],3,e7203252b5b86524fa5be27b26f87b6c,7032064785,48783690,9675,Hà Nội,60
[FREESHIP 50K ](Có 2 Màu) Giày nam thể thao vải thoáng khí đế đan giá rẻ siêu êm,49500000,86,50%,36,,91,1557,2732,9900000000,4950000000,5999000000,9900000000,11200000000,4.824176,[91. 0. 2. 2. 6. 81],91,19,32,['Sọc Trắng'. 'Sọc Đỏ'],2,8a63e57e3e1086174f360d2c660ba655,6801695455,69506298,2429,Hà Nội,0
Giày Nam Mẫu Mới Phong Cách Choose Không Buộc Dây Vải Nam Hàn Quốc,109000000,28,42%,241,,215,15,794,18900000000,10900000000,10900000000,18900000000,18900000000,4.930233,[215. 0. 0. 3. 9. 203],215,47,72,['2802-Đen'. '2802-Xanh'. '2802-Trắng'],3,82dc0485d4a25754135979fdb18d53bc,1761381143,92938125,2429,TP. Hồ Chí Minh,60
giày native cross busy vàng đế trắng 💖FREESHIP💖giày native cross MAINATIVE  vàng,129000000,165,14%,7185,,9,9560,550,15000000000,12900000000,12900000000,15000000000,15000000000,5,[9. 0. 0. 0. 0. 9],9,2,8,['Size 36'. 'Size 37'. 'Size 38'. 'Size 39'. 'Size 40'. 'Size 41'. 'Size 42'. 'Size 43'. 'Size 44'. 'Size 35'. '30 jibit cài dép'],11,3770c2c173d4e5cd66cc8dc5f15c60ca,5934700032,251154199,2429,Hà Nội,0
