Name,price,sold,discount,liked-count,ads_keyword,cmt_count,stock,view_count,price_before_discount,price_min,price_max,price_min_before_discount,price_max_before_discount,rating_star,rating_count,rating_count_total,rcount_with_image,rcount_with_context,options,options_count,image,itemid,shopid,catid,shop_location,video_info_list_duration,stt
"Áo khoác Bape camo, jacket bape camo,Bape shark",499000000,22,15%,283,,130,2339,2348,55000000000,49900000000,49900000000,55000000000,59000000000,4.892308,[130. 1. 0. 4. 2. 123],130,33,69,['bape xanh '. 'bape tím '. 'bape xanh dương'. 'Bape hồng'. 'Bape đen'. 'Bape đỏ'],6,fbc00bad009b5abac6c274a0604724b2,1741352818,30261208,78,Hà Nội,60,1895
Áo Khoác KAKI Nam chất kami jean Phong Cách,39000000,176,35%,14545,,287,20423,10614,6000000000,3900000000,11455000000,6000000000,14500000000,4.826389,[288. 2. 1. 8. 23. 254],288,49,126,['CAM'. 'ĐEN'. 'HỒNG'. 'VÀNG'. 'KEM'. 'XANH RÊU'. 'ÁO THUN TRẮNG TRƠN'],7,cd39b6020fabae8593d0b3173597c59b,2662034364,18401770,78,TP. Hồ Chí Minh,0,1896
Áo Len Nam Cổ Lọ🔥 FREESHIP ⚡ Dày Dặn Mềm Mịn,104000000,2024,31%,1014,,12,5999992,2340,15000000000,10400000000,10400000000,15000000000,15000000000,5,[12. 0. 0. 0. 0. 12],12,5,7,['TRẮNG'. 'ĐEN'. 'XÁM'],3,9c74eca41aa353b470e49a23f2373aaf,6065570297,344964121,78,Nghệ An,0,1897
Áo Khoác Lính - Áo Khoác Nam Lính Mỹ,420000000,32,44%,61,,69,943,3019,75000000000,42000000000,42000000000,75000000000,75000000000,4.826087,[69. 0. 0. 4. 4. 61],69,15,32,['Xanh Rêu'. 'Đen'],2,914e67eac2913697f9de50ee8fdc4ff5,1832835881,30993650,78,Hà Nội,0,1898
Áo thun nam đính đá có cổ tay ngắn hàng VNXK mẫu mới cao cấp,109000000,31,45%,114,,58,5888,3325,19900000000,10900000000,13900000000,19900000000,19900000000,4.87931,[58. 1. 0. 0. 3. 54],58,6,20,['TRẮNG'. 'ĐEN'],2,d65a4e4d0d927addfbcbd3df82b29168,4440914204,140364165,78,TP. Hồ Chí Minh,59,1899
Áo khoác nỉ unisex cardigan form rộng 20INCH nam nữ ulzzang WIND,95000000,54,46%,113,,54,1333,4431,17500000000,9500000000,9500000000,17500000000,17500000000,4.648148,[54. 2. 1. 1. 6. 44],54,15,26,['Đen'. 'Kem'. 'Hồng'],3,d897ec70f80e43cbabde846b579540b4,4355406958,60035041,78,Bình Dương,0,1900
"Áo Polo nam cổ bẻ phối ZODA vải cá sấu Cotton xuất xịn,chuẩn form,sang trọng-lịch lãm màu Đen P47 - POLOMAN",279000000,47,30%,27,,48,153,2131,39900000000,27900000000,27900000000,39900000000,39900000000,5,[48. 0. 0. 0. 0. 48],48,12,18,['ĐEN'],1,5f56a80b7c4e64c94d4b1bb29ae42596,6858816858,225909574,78,TP. Hồ Chí Minh,28,1901
{ trùm sỉ }  ÁO ĐÔI THU ĐÔNG NAM NỮ CHẤT ĐẸP - NỈ LOẠI 1,125000000,297,,35,,36,7337,1490,0,12500000000,12500000000,-1,-1,4.833333,[36. 1. 0. 0. 2. 33],36,9,28,['XXL'. 'M'. 'L'. 'XL'],4,ff71a276b1591e8198f5f9adbd41434a,6955292767,262803254,78,TP. Hồ Chí Minh,0,1902
"Áo phông nam tay ngắn, cổ tròn, áo kiểu trơn, chất vải cotton co giãn [XỊN MỊN]",87458000,22,31%,6,,17,199813,2209,12675000000,8745800000,8745800000,12675000000,12675000000,5,[17. 0. 0. 0. 0. 17],17,1,8,['Trắng-ACT'. 'Đen-ACT'. 'Xanh hòa bình-ACT'. 'Xanh than-ACT'. 'Xám nhạt-ACT'. 'Xám đậm-ACT'. 'Hồng-ACT'. 'Vàng-ACT'],8,76f66f16047019d4347d46b7da480a22,7562799608,338483085,78,Hà Nội,0,1903
Áo Sơ Mi Nam Trung Niên Chất Vải Lanh Tự Nhiên Siêu Mát Form Rộng Rãi Thoải Mái Có Size Cho Người 90kg,79200000,24,20%,61,,69,22619,1675,9900000000,7920000000,7920000000,9900000000,9900000000,4.695652,[69. 2. 1. 4. 2. 60],69,17,30,['OG213'. 'OG241'. 'OG 201'. 'OG 203'. 'OG 212'. 'OG 242'. 'OG 243'. 'OG 202'. 'OG 224'],9,b8d474435ede1df4a07f64c5e5d073a1,2304897756,51732351,78,TP. Hồ Chí Minh,0,1904
"Áo sơ mi - Áo sơ mi đũi cao cấp - Chất đũi mát, không nhăn, không phai màu, dáng trẻ đẹp, tôn dáng người mặc",135000000,295,47%,190,,22,4141,843,25500000000,13500000000,13500000000,25500000000,25500000000,5,[22. 0. 0. 0. 0. 22],22,0,21,['Cổ đức ghi sáng'. 'Cổ đức ghi tối'. 'Cổ tàu tiêu sáng'. 'Cổ tàu tiêu xám'],4,e0cc008fc0f54e7adbbbee1bc7a94d82,7164080133,321655840,78,Hà Nội,0,1905
[Có VIDEO + ẢNH THẬT] Áo Hoodie nỉ bông có nón hot trend 2020,140000000,28,,469,,71,686,2040,0,14000000000,17000000000,-1,-1,4.84507,[71. 0. 0. 3. 5. 63],71,16,32,['HK318'. 'HK319'. 'HK337'. 'HK338'. 'HK339'],5,dbc0e65b386991a01422be03a6a10646,4208340614,79711504,78,TP. Hồ Chí Minh,19,1906
Áo Gile viền 2 sọc TRẮNG/ĐEN 🎶/Nam nữ unisex/FREESHIP 99K ❤️,90000000,294,63%,3795,,599,212,18391,24000000000,9000000000,9000000000,24000000000,24000000000,4.946667,[600. 0. 0. 6. 20. 574],600,180,281,['Trắng'. 'Đen'],2,43ef08ba6214b2fb9af203fb8b72867c,5610753890,27228264,78,TP. Hồ Chí Minh,0,1907
"Áo sơ mi nam MAGNOR trơn, dài tay, gấp cổ (6 màu)",138000000,412,37%,2837,,2547,506,8195,22000000000,13800000000,13800000000,22000000000,22000000000,4.957597,[2547. 3. 0. 14. 68. 2462],2547,567,1104,['Trắng tinh (TR1)'. 'Trắng Kem (TR2)'. 'Đen (De1)'. 'Xanh than (De2)'. 'Xanh dương (X1)'. 'Xanh lơ (X6)'],6,b166b75f41542b6421b73328b53d7c0e,1926791742,82088804,78,Hà Nội,32,1908
Áo thun nam dài tay hàng xuất dư AT54,58800000,59,40%,212,,1086,2494,2910,9800000000,5880000000,5880000000,9800000000,9800000000,4.804788,[1086. 17. 12. 28. 52. 977],1086,493,621,['AT54 TRẮNG'. 'AT54 ĐEN'. 'AT54 Xanh than'. 'AT54Đen'],4,d87756e00ab18bc255049666446fe586,4111879496,38003654,78,Hà Nội,0,1909
Áo Sweater Unisex TIRCCI ❤FREESHIP ❤ Nam nữ unisex❤,140000000,205,50%,459,,162,62,17632,28000000000,14000000000,14000000000,28000000000,28000000000,4.864198,[162. 0. 0. 3. 16. 143],162,60,90,['Đen M'. 'Đen L'. 'ĐEN M'. 'Trắng M'. 'Trắng L'. 'TRẮNG M'],6,ddda72ddbcb9b6b54f3cb5ede6cbe679,3711796513,27228264,77,TP. Hồ Chí Minh,0,1910
Áo Nỉ Nam Kiểu Dáng Trẻ Trung Thời Trang VICERO,119000000,140,50%,31,,79,2428,5588,23800000000,11900000000,11900000000,23800000000,23800000000,4.962025,[79. 0. 0. 0. 3. 76],79,21,29,['NI31Xanh Than'. 'NI35 Xanh Lá'. 'NI33 Xanh Dương'. 'NI34 Xám Đậm'. 'NI35 Xanh Bộ Đội'],5,84639d85aa0e0e4482e3a1fd59d30880,3361986507,40342563,78,Hà Nội,0,1911
Áo Sơmi nhung gân 2T 🌼 Nam nữ Unisex 🌟Jaystoree,160000000,92,36%,214,,103,61,6882,25000000000,16000000000,16000000000,25000000000,25000000000,4.961165,[103. 0. 0. 0. 4. 99],103,30,38,['Hồng'. 'Cam'. 'Blue'. 'Be'. 'Mint'. 'Nâu'],6,8d676e9e535beb22ec476b5c0253c28f,7449427072,27228264,78,TP. Hồ Chí Minh,0,1912
Áo Nỉ Nam Cổ Tròn Phối Tay Thời Trang Vicero,119000000,200,50%,38,,104,2332,6842,23800000000,11900000000,11900000000,23800000000,23800000000,4.884615,[104. 0. 0. 4. 4. 96],104,28,35,['NI40 Xanh Phối'. 'NI39 Đen Phối'. 'NI40 Xanh phối'. 'NI42 Trắng Phối'. 'NI42. Trắng Phối'],5,7c6d9d111b17c9e63590b6b7adab009d,4361962703,40342563,78,Hà Nội,0,1913
Áo Sơ Mi Nam Tay Dài đẹp hàn quốc DR999XM Sọc Caro Vuông,79000000,435,44%,4,,57,59228,812,14000000000,7900000000,7900000000,14000000000,14000000000,4.929825,[57. 0. 1. 0. 1. 55],57,3,30,['SỌC VÀNG VUÔNG NHỎ'],1,ebc5b512793a612d39858754e1dcbdf6,4458650548,94291560,78,TP. Hồ Chí Minh,0,1914
Áo Nỉ Nam Thể Thao Thời Trang Trẻ Trung Chất Vải Co Dãn ROUGH 5 Màu Đa Dạng,119000000,114,50%,22,,51,19843,5187,23800000000,11900000000,11900000000,23800000000,23800000000,4.98,[50. 0. 0. 0. 1. 49],50,17,24,['AN02- GHI NHẠT'. 'AN02- XANH ĐEN'. 'AN02- ĐEN'. 'AN02- ĐỎ'. 'AN02- XANH DƯƠNG'],5,ca68145f2bccfb4e5753458eaa762bfd,6959532163,60297616,78,Hà Nội,0,1915
ÁO GIÓ 2 MẶT NAM NỮ CHỐNG NẮNG - CHỐNG NƯỚC - CHỐNG BỤI,99000000,98,42%,28,,85,15789,2674,17000000000,9900000000,9900000000,17000000000,17000000000,4.811765,[85. 0. 1. 2. 9. 73],85,29,43,['Xám cam'. 'Rêu đen'. 'Xám than'. 'Xám đen'],4,bff32b4ccdbada2a133e4c560e8f45ba,3127996878,202861159,78,Hà Nội,0,1916
Áo nỉ -Miễn phí ship- Áo Nỉ Nam In Cánh Chim Lót Lông Giá Rẻ Hà Nội,85000000,24,14%,610,,64,777,1600,9900000000,8500000000,8500000000,9900000000,9900000000,4.953125,[64. 0. 0. 0. 3. 61],64,14,21,['M dưới 55kg'. 'L 55-65kg'. 'XL 65-75kg'],3,dcc671ab3a772104589af4b5854ec742,6404082764,140322670,78,Hà Nội,0,1917
Áo len nam cổ lọ Hàn Quốc Chất Đẹp,139000000,400,37%,268,,28,13918,861,22200000000,13900000000,13900000000,22200000000,22200000000,5,[28. 0. 0. 0. 0. 28],28,4,12,['Đen'. 'Trắng'. 'Be'. 'Đỏ'. 'Ghi xám'. 'Kẻ ngang trắng'. 'Kẻ ngang đen'],7,6b40e8e631703d5a72fbf22d7906b6ac,5061636648,37838020,78,Hà Nội,0,1918
áo khoác nam đẹp hàng chuẩn loại 1 chất đẹp chống thấm nước,275000000,44,,13540,,70,93,17071,0,27500000000,27500000000,-1,-1,4.728571,[70. 0. 0. 6. 7. 57],70,15,31,['đen m'. 'đen l'. 'đen 2xl'. 'đen 3xl'. 'đen 4xl'. 'đen xl'. 'trắng xám m'. 'trắng xám l'. 'trắng xám xl'. 'trắng xám 2xl'. 'trắng xám 3xl'. 'trắng xám 4xl'. 'xanh m'. 'xanh l'. 'xanh xl'. 'xanh 2xl'. 'xanh 3xl'. 'xanh 4xl'. 'đỏ m-4xl'],19,5e16b30fd97ff3f64de354f802559727,2853911943,59490496,78,Hà Nội,0,1919
ÁO LEN NAM TIÊU COTTON MẪU MỚI NHẤT 2020 AL90,145000000,35,42%,253,,346,1089,3362,25000000000,14500000000,14500000000,25000000000,25000000000,4.771676,[346. 1. 8. 11. 29. 297],346,81,165,['AL90 ĐỎ ĐÔ'. 'AL90 XANH ĐẬM'. 'AL90 XANH DA TRỜI'. 'AL90 ÁNH VÀNG'. 'AL90 XÁM'. 'AL90 XANH LÁ'],6,7bfddb952f40df7f3f9f2dc6d14a0678,1556150633,38003654,78,Hà Nội,0,1920
Áo Khoác Dù Viền ❤FREESHIP❤ Áo Khoác Dù Nam Viền Sọc Tay unisex❤,159000000,65,47%,2760,,170,190,6563,30000000000,15900000000,15900000000,30000000000,30000000000,4.711765,[170. 3. 2. 7. 17. 141],170,27,57,['Đen M'. 'Đen L'. 'Đen XL'. 'Đen XXL'. 'Tan M'. 'Tan L'. 'Tan XL'. 'Tan XXL'],8,cca8d2df3f5fc30b483795bd18d61844,3611796572,27228264,78,TP. Hồ Chí Minh,0,1921
Áo Nỉ Nam ROUGH Chất Nỉ Hàn Quốc Cổ Tròn Khoét V Trẻ Trung,119000000,44,45%,17,,30,10953,2554,21800000000,11900000000,11900000000,21800000000,21800000000,4.9,[30. 0. 0. 0. 3. 27],30,7,12,['AN01-XANH ĐEN'. 'AN01-ĐEN'. 'AN01-GHI ĐẬM'. 'AN01-GHI NHẠT'. 'AN01-RÊU'. 'AN01-XANH-LÁ'. 'AN01-ĐỎ'],7,b5509db5ae79f508435c731f12ea0e05,5156967095,60297616,78,Hà Nội,0,1922
Áo Hoodie Unisex Chất Liệu Vải Nỉ Cao Cấp Áo Khoác Nam Nữ Unisex Form Rộng 2 Màu - R2T VIệt Nam,199000000,0,50%,4,,1,16806,473,39800000000,19900000000,19900000000,39800000000,39800000000,5,[1. 0. 0. 0. 0. 1],1,0,1,['Áo Hoodie Xám'. 'Aos Hoodie Vàng'],2,ce7f52a3c8843ccc2ed453c2dae6eb67,6360923414,317396792,78,TP. Hồ Chí Minh,0,1923
[FreeShip] Áo Polo nam trơn 6 màu cực đẹp vải cotton tici mã hàng P01 2020,99000000,26,48%,34,,62,142,1258,19000000000,9900000000,11900000000,19000000000,19000000000,4.854839,[62. 0. 1. 2. 2. 57],62,40,43,['Trắng'. 'Xám '. 'Tím than'. 'Đỏ mận'. 'Vàng'. 'Đen'. 'Màu Nude'],7,4cc3dd2d09bdb226162b3e1a88ddf6e3,3852821821,237315589,78,Hà Nội,0,1924
[bigsize < 130kg] ÁO SƠ MI NAM BIG SIZE MÀU TRẮNG,175000000,37,,52,,87,2,1602,0,17500000000,17500000000,-1,-1,4.988506,[87. 0. 0. 0. 1. 86],87,14,22,['0XL'. 'XL'. '2XL'. '3XL'. '4XL'. '5XL'],6,8cdda89aac5df328c3b6b0bed7bf85f9,5219516922,233339267,78,TP. Hồ Chí Minh,12,1925
Áo thun nam cổ bẻ tay ngắn hàng cao cấp loại đẹp kiểu chấm bi AT06,90000000,29,40%,36,,176,282,653,15000000000,9000000000,9000000000,15000000000,15000000000,4.829545,[176. 1. 1. 2. 19. 153],176,54,71,['AT06 TRẮNG'. 'AT06 ĐỎ'. 'AT06 XANH THAN'. 'AT06 XANH DƯƠNG'],4,8955e46cf23790c70690ab40be3aafc2,3519832028,38003654,78,Hà Nội,0,1926
"Áo khoác gió Tvik nam, nữ hai lớp chống nước nhẹ đủ size đến 90kg, KGU",90000000,36,36%,3163,,136,854,9402,14000000000,9000000000,9000000000,14000000000,14000000000,4.75,[136. 4. 2. 3. 6. 121],136,41,75,['XÁM'. 'TÍM THAN'. 'RÊU'. 'ĐEN'. 'NGẪU NHIÊN'],5,ad40a27ac82c4d2f6dd68407ca73ab57,7248946864,134554731,78,Hà Nội,29,1927
[bigsize <130kg] áo thun lạnh thể thao nam bigsize tay ngắn không cổ,100000000,59,,13,,36,568,1136,0,10000000000,10000000000,-1,-1,4.916667,[36. 0. 0. 1. 1. 34],36,7,10,['Trăng'. 'Đen'. 'Đỏ'. 'Xanh đen'. 'Rêu'. 'Kem'. 'Nâu'. 'Xám'],8,67bb5b481a93d48e1bcddc06b6345778,4158906424,233339267,78,TP. Hồ Chí Minh,0,1928
[Siêu Rẻ ] Áo Thun Trơn Nam Nữ 15 Màu Vải Mềm Mịn Không Xù Lông,33000000,21,49%,54,,37,23884,634,6500000000,3300000000,3500000000,6500000000,6500000000,4.945946,[37. 0. 0. 0. 2. 35],37,15,18,['Chọn màu NT Shop'. 'Đen'. 'Xanh Biển'. 'Xám'. 'Hồng Phấn'. 'Trắng'],6,a420627bd55585430b01b8aec293e9f3,6233668345,261283690,78,TP. Hồ Chí Minh,60,1929
Áo phông nam có cổ đẹp tay ngắn cao cấp thời trang 2020 AT01,76800000,26,40%,66,,226,498,746,12800000000,7680000000,7680000000,12800000000,12800000000,4.853982,[226. 4. 1. 5. 4. 212],226,44,71,['AT01 ĐEN'. 'AT01 TRẮNG'. 'AT01 ĐỎ'. 'AT01 XANH THAN'. 'AT01 XÁM NHẠT'. 'AT01 XÁM ĐẬM'],6,bfa967f9b06941d94c67ee4a55406bac,1656608516,38003654,78,Hà Nội,41,1930
Áo sơ mi nam dài tay HTSM MAGNOR Medium fit vải kate oxford,199000000,48,33%,22,,62,276,1860,29900000000,19900000000,19900000000,29900000000,29900000000,4.983871,[62. 0. 0. 0. 1. 61],62,21,34,['Trắng tinh (TR1)'. 'Ghi tối (G1)'. 'Xanh lơ (X6)'. 'Xanh lục (L1)'. 'Xanh than (DE2)'. 'Xanh dương (X1)'. 'Đen (DE1)'. 'Tím (TM1)'. 'Hồng (TM2)'],9,0f07d1656561639cc36ea9646a8d0365,6055475809,82088804,78,Hà Nội,60,1931
Áo Thun Tay Lỡ phản quang 7 màu CIRCIT ✨ Đen/ Trắng 🐳 Nam nữ Unisex,119000000,33,41%,596,,66,129,2160,20000000000,11900000000,11900000000,20000000000,20000000000,4.909091,[66. 0. 0. 1. 4. 61],66,14,20,['Trắng'. 'Đen'],2,c79f25815b0e87fbecc13e80c2f838d1,6842292922,27228264,78,TP. Hồ Chí Minh,0,1932
"[FREESHIP_50K] Áo khoác nam giữ ấm lót lông mềm mịn, áo khoác phao lạnh thu đông vải dù chống nước nhẹ William - WS64",165000000,74,48%,14,,53,1130,6367,32000000000,16500000000,18500000000,32000000000,32000000000,4.679245,[53. 1. 0. 2. 9. 41],53,15,27,['Đen'. 'Đỏ'. 'Xám nhạt'. 'Xanh đen'],4,109459e343e1ef553e3d8c719c352ad2,4061381804,11348336,78,TP. Hồ Chí Minh,0,1933
Áo sơ mi nam caro cao cấp ngắn tay Gabo Fashion GBPS601,179100000,110,10%,7,,13,15889,1410,19900000000,17910000000,17910000000,19900000000,19900000000,4.846154,[13. 0. 0. 1. 0. 12],13,2,8,['S1T'. 'S2T'. 'S3T'. 'S4T'. 'S5T'. 'S6T'. 'S7T'. 'S8L'. 'S9L'. 'S10L'. 'S11L'],11,2067b226dc2c60be2ddb947cc6d9a93a,5163086523,20175544,78,TP. Hồ Chí Minh,0,1934
[bigsize < 120kg] Áo Sơ Mi Hoạ Tiết Tay Ngắn Floral Drawing nam bigsize,210000000,37,,31,,23,572,2079,0,21000000000,21000000000,-1,-1,5,[23. 0. 0. 0. 0. 23],23,10,10,['Lá xám'. 'Đỏ '. 'Hoa hồng'. 'Xanh biển'. 'Trắng hoa'],5,da5003604f25733dc3a57cb80f8d37ac,7459783048,233339267,78,TP. Hồ Chí Minh,58,1935
Áo len nam cổ tròn KẺ NGANG kiểu dáng Hàn Quốc AL80,120000000,25,40%,33,,87,442,691,20000000000,12000000000,12000000000,20000000000,20000000000,4.908046,[87. 0. 0. 1. 6. 80],87,14,31,['AL80 Đen'. 'AL80 Xanh Than'],2,9cd1908321cc0cf6dafea3acc32e5aa2,1570954124,38003654,78,Hà Nội,0,1936
Áo Sơ Mi Dài Tay Cặp Đôi Nam- Nữ Thiêu Lông Chim,89000000,40,11%,47,,46,169,3375,10000000000,8900000000,8900000000,10000000000,10000000000,5,[46. 0. 0. 0. 0. 46],46,12,22,['Trắng'. 'Đen'],2,1200479fa8ed75ee127a9c75d593fb2e,3745084103,290492429,78,TP. Hồ Chí Minh,0,1937
Áo Chống Nắng Nam Nữ Vải Kim Cương Chống Tia UV Thoáng Mát Mới Nhất 2020 AC51,97500000,7,35%,100,,785,134,470,15000000000,9750000000,9750000000,15000000000,15000000000,4.844586,[785. 4. 6. 21. 46. 708],785,245,316,['AC51 ĐEN'. 'AC51 XANH THAN'. 'AC51 XÁM TRẮNG'. 'AC51 XÁM ĐẬM'],4,a81e936c58fc6e0aa83b19f3dd19bb26,6623363340,38003654,78,Hà Nội,29,1938
[bigsize < 120kg] ÁO THUN NAM BIG SIZE HÌNH CHỮ NY màu trắng,210000000,29,,33,,62,46,1049,0,21000000000,21000000000,-1,-1,4.983871,[62. 0. 0. 0. 1. 61],62,11,14,['TRẮNG '],1,ae252cf1d207ddcfe495912468339263,3519555613,233339267,78,TP. Hồ Chí Minh,38,1939
Áo phông nam mắt chim YODY áo thun polo nam cotton cao cấp ngắn tay có cổ APM3299,299000000,18,,138,,71,3555,1494,0,29900000000,29900000000,-1,-1,5,[71. 0. 0. 0. 0. 71],71,21,36,['NÂU'. 'VÀNG'. 'HỒNG'. 'TRẮNG'. 'ĐỎ ĐÔ'. 'XANH XÁM'. 'XANH NGỌC'],7,393030bdcd48563502e02c73cacd4abf,5546507933,296222308,78,Đà Nẵng,42,1940
[bigsize < 120kg] Áo thun thái nam big size tay ngắn có cổ,215000000,27,,24,,36,49,1032,0,21500000000,21500000000,-1,-1,5,[36. 0. 0. 0. 0. 36],36,6,7,['VÀNG '. 'ĐỎ'. 'XANH BIỂN '. 'RÊU'. 'TRẮNG '. 'ĐEN'. 'XÁM'],7,c80f455284462f6b0440075a5edd9974,7119558422,233339267,78,TP. Hồ Chí Minh,0,1941
Áo Chống Nắng Nam Cao Cấp Laroma – Vải CoolAir Càng Mặc Càng Mát,269000000,7,33%,4733,,368,1254,307,39900000000,26900000000,26900000000,39900000000,39900000000,4.916667,[372. 3. 0. 1. 17. 351],372,64,169,['Tím than'. 'Xanh mực'. 'Rêu'. 'Ghi'],4,036532f8de4605d995d87fff90556326,1929587850,117936616,78,Hà Nội,59,1942
Áo len nam cổ lọ lông cừu đủ size từ 55 - 75kg chất đẹp -AL01,109000000,48,,57,,22,483,5402,0,10900000000,10900000000,-1,-1,4.545455,[22. 2. 0. 0. 2. 18],22,8,12,['Trắng'. 'Đen'. 'Xanh Dương '. 'Be Vàng'],4,e750fcbdc1243cc8aa307659a64f4a74,2602229259,71415582,78,Hà Nội,0,1943
"[HÀNG CHÍNH HÃNG] Áo Khoác ĐÔI Nam Nữ, Áo Gió Nữ 2 Lớp CARDINA",300000000,14,50%,7,,9,155,1177,60000000000,30000000000,30000000000,60000000000,60000000000,5,[9. 0. 0. 0. 0. 9],9,2,3,['GD02 – TÍM THAN'. 'GD03 – GHI SÁNG '. 'GD07 – XÁM'. 'GD10 – XANH TÂY'. 'GD14 - NÂU  BE'],5,c8cbbc55823ee25e1a008ed56094f88c,6049856384,21721234,9675,Hà Nội,0,1944
Áo khoác nỉ lót lông siêu ấm  LV-230-unisex nam nữ,360000000,14,47%,62,,31,263825,4077,68000000000,36000000000,36000000000,68000000000,68000000000,4.548387,[31. 1. 0. 1. 8. 21],31,4,12,['Đen'. 'Xám'. 'Đỏ'. 'Xanh đen'],4,0f9ce9308711c4a060222c32dc2404ee,4757511356,322910782,78,TP. Hồ Chí Minh,0,1945
Áo Sweater Nỉ Bông Unisex Hà Mã [ FREESHIP ] form nam nữ unisex ❤️ Jaystoree ❤️,139000000,37,44%,97,,22,90,3247,25000000000,13900000000,13900000000,25000000000,25000000000,4.954545,[22. 0. 0. 0. 1. 21],22,6,7,['Màu Đen'. 'Màu Trắng'],2,258bc3159a0169be4503c435e03c2581,4254841884,27228264,78,TP. Hồ Chí Minh,0,1946
"Áo thun nữ giá rẻ, áo phông nam đẹp, thun cotton co gian 4 chiều, dùng làm áo gia đình, áo đồng phục đẹp AO01 - Anquachi",69000000,70,37%,2118,,11,24,55,11000000000,6900000000,6900000000,11000000000,11000000000,5,[11. 0. 0. 0. 0. 11],11,3,8,['Hồng'. 'Vàng'. 'Xanh'. 'Trắng'],4,f1c58583dd34b2b3ffa70ec8578ab7d1,6061257818,204053567,77,Kon Tum,0,1947
Áo thun nam tay ngắn có cổ đẹp thời trang giá rẻ AT02,90000000,22,40%,51,,79,3158,495,15000000000,9000000000,9000000000,15000000000,15000000000,4.936709,[79. 0. 0. 1. 3. 75],79,19,24,['AT02 ĐEN'. 'AT02 TRẮNG'. 'AT02 XANHTHAN'. 'AT02 VÀNG'. 'AT02 ĐỎ'],5,efa84fce47a8ef89f259af3785ab5d0d,6219764166,38003654,78,Hà Nội,58,1948
Áo khoác dù Sea Bae 🐙 ĐEN/TÍM/Nam nữ unisex/❤FREESHIP 99K❤️,179000000,2,49%,2558,,137,57,580,35000000000,17900000000,17900000000,35000000000,35000000000,4.905109,[137. 0. 0. 5. 3. 129],137,26,65,['Đen'. 'Tím'],2,9df9dab4c4dd78fd1b50b62f725e45db,6306104296,27228264,78,TP. Hồ Chí Minh,0,1949
Áo Hoodie Nỉ Bông Pornhub UNISEX/Nam nữ unisex/Freeship 99K ❤️,160000000,13,11%,193,,92,8,804,18000000000,16000000000,16000000000,18000000000,18000000000,4.944444,[90. 0. 0. 1. 3. 86],90,17,52,['M'. 'L'. 'XL'],3,85ce02147cf6da44b5104dc2faa36207,810712493,27228264,78,TP. Hồ Chí Minh,0,1950
Áo thun nam có cổ tay ngắn đẹp cao cấp thời trang cá sấu co dãn 4 chiều AT05,90000000,4,40%,168,,406,31,682,15000000000,9000000000,9000000000,15000000000,15000000000,4.810345,[406. 6. 5. 12. 14. 369],406,88,138,['AT05 ĐEN'. 'AT05 TRẮNG'. 'AT05 ĐỎ'. 'AT05 XANH THAN'. 'AT05 XÁM'. 'AT05 XANH DƯƠNG'],6,3d894f83b2a234f2f5975fac9438d87b,6020190327,38003654,78,Hà Nội,21,1951
Áo Thun nam dập vân cao tầng Siêu mát siêu mềm AT09,56000000,6,20%,40,,192,15,404,7000000000,5600000000,5600000000,7000000000,7000000000,4.848958,[192. 1. 1. 5. 12. 173],192,53,78,['AT09 TRẮNG'. 'AT09 ĐEN'. 'AT09 ĐỎ'. 'AT09 GHI'. 'AT09 XANH THAN'. 'AT09 COBAN'],6,faebddc0f83d9efa60f9552071ec6746,5432832426,38003654,78,Hà Nội,43,1952
Áo hoodie ulzzang nam nữ unisex form rộng họa tiết Tom&Jerry phong cách Hàn Quốc,145000000,20,36%,52,,15,6312,2599,22500000000,14500000000,14500000000,22500000000,22500000000,4.666667,[15. 0. 0. 2. 1. 12],15,7,13,['Trắng'. 'Đen'],2,98c06bf58640b620c2f04452fc3ee318,4562962761,158306972,77,Quảng Ninh,0,1953
Áo khoác nỉ bông Luffy Gear 🌟 XÁM/ ĐEN 🔥 Nam nữ Unisex,159000000,29,28%,467,,39,236,2559,22000000000,15900000000,15900000000,22000000000,22000000000,4.769231,[39. 1. 1. 0. 2. 35],39,13,19,['Xám'. 'Đen'],2,c5caa4216523ab5bf9e57b180a35b9d0,7442293162,27228264,78,TP. Hồ Chí Minh,0,1954
Áo sơ mi nam đũi thái dài tay Hàn Quốc dáng ôm cao cấp full hộp AS57,145000000,15,42%,43,,98,35,1246,25000000000,14500000000,14500000000,25000000000,25000000000,4.918367,[98. 0. 1. 1. 3. 93],98,29,44,['AS57 Trắng'. 'AS57 Đen'. 'AS57 Xanh'. 'AS57 Xám'],4,ba21be45cdddd216d593f2f45b90b90f,1967933281,38003654,78,Hà Nội,0,1955
"Áo Thun Chữ Unisex Nam Nữ Đẹp Tay Lỡ Form Rộng, Chất Cotton Cao Cấp, Mặc Đôi Hoặc Cặp",100000000,90,50%,29,,37,1154,7108,20000000000,10000000000,10000000000,20000000000,20000000000,4.675676,[37. 0. 1. 4. 1. 31],37,16,22,['Đen '. 'Trắng '. 'Xám '],3,f478970e2ed186872f01c1968a523393,3662191035,303843758,77,Hà Nội,15,1956
